"","FID_bog","Geo_group","PLANT_COMM","SOURCE","AREA","PERIMETER","HECTARES","ALPINE_EVC","SHRUBBY","AreaBurnt_0","AreaBurnt_3","AreaBurnt_4","AreaBurnt_2","AreaBurnt_1","AreaBurnt_5","AreaMultiBurnt","PropMultiBurnt","MultiBurntBinary","TimesBurnt","Mean_elevation","Mean_slope","Exposure (5 = Lower; 6 = Higher)","Mean_annual_min_temp","Mean_annual_max_temp","Mean_annual_rainfall","Shape_Area","Aspect","ASPN","Exposure","PA_Ratio","PropTree","PropTreeBuffer","rain.anom.2019"
"741","737","Cobberas Unit","Wet alpine heath","Walsh - Map",4304.416356727,305.54183010833,0.4304416356727,"Wet Alpine Heathland","moderate",0,0,0,4304.41571723103,0,0,4304.41571723103,1,1,2,1342,8,6,2,13,1026,389.417791677495,256,104,"6",0.0709833354365976,1,0.99999881802108,6.72265625
"742","738","Cobberas Unit","Wet alpine heath","Walsh - Map",3279.806010604,235.09693329368,0.3279806010604,"Wet Alpine Heathland","moderate",0,0,0,3279.80971792362,0,0,3279.80971792362,1,1,2,1365,12,6,2,13,1026,792.531765327799,249,111,"6",0.07168013368278,1,0.999999097318323,6.72265625
"743","739","Cobberas Unit","Wet alpine heath","Walsh - Map",5536.17118305,307.18477649215,0.553617118305,"Wet Alpine Heathland","tall",0,0,0,5536.1680727921,0,0,5536.1680727921,1,1,2,1493,8,6,1,11,1081,1309.65263003611,336,24,"6",0.055486863815312,1,0.999998723227036,7.5634765625
"744","740","Cobberas Unit","Wet alpine heath","Walsh - Map",3662.652663186,244.41946728125,0.3662652663186,"Wet Alpine Heathland","tall",0,0,0,0,3662.65428681341,0,0,0,0,1,1414,7,6,2,12,1026,804.126233202295,133,133,"6",0.0667329091120093,1,0.999999024530578,6.72265577316284
"745","741","Cobberas Unit","Wet alpine heath","Walsh - Map",3204.53783384,223.33921879215,0.320453783384,"Wet Alpine Heathland","tall",0,0,0,0,3204.53820245,0,0,0,0,1,1409,9,6,2,12,1026,829.602896097338,196,164,"6",0.0696946737322563,1,0.999999149539908,6.72265625
"746","742","Cobberas Unit","Wet alpine heath","Walsh - Map",25890.476219118,776.26950861058,2.5890476219118,"Wet Alpine Heathland","tall",0,0,0,0,25890.4494369475,0,0,0,0,1,1377,4,6,2,12,1081,7979.54159044625,223,137,"6",0.0299828207886485,1,0.99999540735793,7.5634765625
"747","743","Cobberas Unit","Bogs","Walsh - Map",1804.373456448,157.83437758144,0.1804373456448,"Alpine Peatland","moderate",0,1804.37423984724,0,0,0,0,1804.37423984724,1,1,3,1453,10,6,2,12,1026,556.268018925358,313,47,"6",0.0874732317843696,1,0.999999532987755,6.72265625
"748","744","Cobberas Unit","Wet alpine heath","Walsh - Map",4344.535837367,268.82403448055,0.4344535837367,"Wet Alpine Heathland","moderate",4344.5337515392,0,0,0,0,0,0,0,0,0,1173,6,6,2,13,1001,1563.12398616294,268,92,"6",0.0618763533191317,1,0.98727389324029,8.4033203125
"749","745","Cobberas Unit","Wet alpine heath","Walsh - Map",1149.349282697,139.68494097224,0.1149349282697,"Wet Alpine Heathland","moderate",0,0,0,1149.34957922275,0,0,1149.34957922275,1,1,2,1493,3,6,2,12,1102,952.474933421573,358,2,"6",0.12153393496228,1,0.999999605895412,9.244140625
"750","746","Bogong Unit","Wet alpine heath","Walsh - Map",9496.436107724,455.18583009911,0.9496436107724,"Wet Alpine Heathland","tall",4477.35093934147,0,0,0,5019.08379695799,0,0,0,0,1,1450,4,6,3,12,1334,1179.90424856714,178,178,"6",0.0479322795347279,0.000218385197680938,0.839109346971605,2.521484375
"751","747","Cobberas Unit","Wet alpine heath","Walsh - Map",12045.641936392,606.61118968052,1.2045641936392,"Wet Alpine Heathland","moderate",0,0,0,2938.48077756664,9107.16511607782,0,2938.48077756664,0.243945472373304,1,2,1152,5,6,2,13,995,1072.09430423268,268,92,"6",0.050359390797417,1,0.999996451068274,7.5634765625
"752","748","Cobberas Unit","Wet alpine heath","Walsh - Map",2718.696220912,251.71402154359,0.2718696220912,"Wet Alpine Heathland","moderate",0,0,0,2718.6929549615,0,0,2718.6929549615,1,1,2,1460,6,6,2,12,1138,100.000000149012,43,43,"6",0.0925862991265539,1,0.999999116055522,8.4033203125
"753","749","Cobberas Unit","Bogs","Walsh - Map",1796.152085379,199.35559892481,0.1796152085379,"Alpine Peatland","tall",0,0,0,1796.15002153881,0,0,1796.15002153881,1,1,2,1478,5,6,1.5,10,1102,199.999999962747,69,69,"6",0.110990378012864,1,0.999999424169413,9.244140625
"754","750","Cobberas Unit","Wet alpine heath","Walsh - Map",6131.566890702,383.09789115754,0.6131566890702,"Wet Alpine Heathland","moderate",0,0,0,6131.56624119387,0,0,6131.56624119387,1,1,2,1488,3,6,1,10,1102,2192.68200407292,313,47,"6",0.0624796072498981,1,0.999998111190197,9.244140625
"755","751","Bogong Unit","Bogs","Walsh - Map",20449.577310741,694.37087290667,2.0449577310741,"Alpine Peatland","moderate",0,5116.28385072239,0,14599.6646520703,733.629468419584,0,19715.9485027927,0.964124958008799,1,3,1556,3,6,2,11,1419,3152.52170257976,43,43,"6",0.0339552677473659,0,0.710939178803158,2.521484375
"756","752","Bogong Unit","Bogs","Walsh - Map",20284.143425003,670.26059356601,2.0284143425003,"Alpine Peatland","tall",0,0,0,0,20284.1455799714,0,0,0,0,1,1500,2,6,3,12,1334,14253.3567331273,0,0,"6",0.0330435739642731,0.0121603930214653,0.631806705505809,2.521484375
"757","753","Cobberas Unit","Bogs","Walsh - Map",3607.343154253,272.00015883381,0.3607343154253,"Alpine Peatland","moderate",0,0,0,3607.34065534647,0,0,3607.34065534647,1,1,2,1470,5,6,1,10,1102,312.293974751913,358,2,"6",0.0754017977228272,1,0.999998875418276,9.244140625
"758","754","Cobberas Unit","Wet alpine heath","Walsh - Map",3005.146765336,226.55753092611,0.3005146765336,"Wet Alpine Heathland","moderate",0,0,0,3005.14374197069,0,0,3005.14374197069,1,1,2,1476,5,6,1,10,1102,882.193434712922,268,92,"6",0.0753898390386198,1,0.999999009348586,9.244140625
"759","755","Cobberas Unit","Wet alpine heath","Walsh - Map",11832.97446692,717.52729418051,1.183297446692,"Wet Alpine Heathland","moderate",0,0,0,11832.9709616474,0,0,11832.9709616474,1,1,2,1459,6,6,2,12,1138,889.481643788912,268,92,"6",0.0606379483186086,1,0.999996892099597,8.4033203125
"760","756","Cobberas Unit","Wet alpine heath","Walsh - Map",2909.354257032,276.47902220752,0.2909354257032,"Wet Alpine Heathland","moderate",0,0,0,2909.35388646357,0,0,2909.35388646357,1,1,2,1452,8,6,2,12,1138,477.118749989358,88,88,"6",0.0950310611157997,1,0.999999075485929,8.4033203125
"761","757","Cobberas Unit","Bogs","Walsh - Map",5320.174526624,349.36930994163,0.5320174526624,"Alpine Peatland","tall",0,0,0,5320.16944848861,0,0,5320.16944848861,1,1,2,1485,6,6,1,10,1102,691.501070561275,294,66,"6",0.0656687686077336,1,0.99999842926387,9.244140625
"762","758","Cobberas Unit","Wet alpine heath","Walsh - Map",5301.886300758,419.49521449521,0.5301886300758,"Wet Alpine Heathland","moderate",0,0,0,5301.88297403765,0,0,5301.88297403765,1,1,2,1503,6,6,2,12,1138,2273.17609654192,313,47,"6",0.0791218805343365,1,0.999998417388106,8.4033203125
"763","759","Cobberas Unit","Wet alpine heath","Walsh - Map",719.738409102,101.71470722842,0.0719738409102,"Wet Alpine Heathland","moderate",0,0,0,719.737294308736,0,0,719.737294308736,1,1,2,1503,9,6,2,12,1138,142.836001690343,278,82,"6",0.141321771830028,1,0.99999973971976,8.4033203125
"764","760","Cobberas Unit","Wet alpine heath","Walsh - Map",1479.181306928,151.20163207081,0.1479181306928,"Wet Alpine Heathland","moderate",0,0,0,1479.18156870678,0,0,1479.18156870678,1,1,2,1516,6,6,2,12,1138,548.589422689479,313,47,"6",0.102219809946645,1,0.999999472931148,8.4033203125
"765","761","Cobberas Unit","Wet alpine heath","Walsh - Map",5002.170416541,529.45972411013,0.5002170416541,"Wet Alpine Heathland","moderate",0,0,0,5002.17018206707,0,0,5002.17018206707,1,1,2,1537,8,6,2,10,1102,672.087184546614,88,88,"6",0.105845998840689,1,0.999998576443083,9.244140625
"766","762","Cobberas Unit","Bogs","Walsh - Map",2584.358093146,200.09570232604,0.2584358093146,"Alpine Peatland","moderate",0,0,0,2584.35602381505,0,0,2584.35602381505,1,1,2,1487,13,6,2,10,1102,199.999999962747,59,59,"6",0.0774256875843621,1,0.999999137698066,9.244140625
"767","763","Cobberas Unit","Bogs","Walsh - Map",4523.721558839,333.74207014545,0.4523721558839,"Alpine Peatland","moderate",0,0,0,4523.72239814856,0,0,4523.72239814856,1,1,2,1535,10,6,2,10,1102,560.92106252095,88,88,"6",0.073775997440281,1,0.99999861007906,9.244140625
"768","764","Cobberas Unit","Wet alpine heath","Walsh - Map",29300.332494259,1324.04463433255,2.9300332494259,"Wet Alpine Heathland","moderate",0,0,0,29300.3335037112,0,0,29300.3335037112,1,1,2,1546,9,6,2,10,1102,2477.5279017249,350,10,"6",0.0451887238683035,1,0.999993075547174,9.244140625
"769","765","Cobberas Unit","Wet alpine heath","Walsh - Map",4186.322840525,279.31360020429,0.4186322840525,"Wet Alpine Heathland","moderate",0,0,0,4186.32333933561,0,0,4186.32333933561,1,1,2,1486,10,6,2,10,1102,1083.63292169808,88,88,"6",0.066720511256428,1,0.99999863509323,9.244140625
"770","766","Bogong Unit","Bogs","Walsh - Map",8997.917146251,413.53563486285,0.8997917146251,"Alpine Peatland","moderate",0,0,0,544.829750808872,8453.09120195672,0,544.829750808872,0.0605506264912689,1,2,1621,2,6,2,10.5,1419,2536.43566947584,0,0,"6",0.0459590400913116,0,0.529539256741897,2.521484375
"771","767","Bogong Unit","Bogs","Walsh - Map",20607.387712993,809.84814747831,2.0607387712993,"Alpine Peatland","moderate",0,0,0,0,20610.3652566804,0,0,0,0,1,1609,3,6,2,11,1419,2056.3231408507,152,152,"6",0.0392989232190599,0,0.61636469927963,2.521484375
"772","768","Bogong Unit","Wet alpine heath","Walsh - Map",29506.557421207,1222.55373268884,2.9506557421207,"Wet Alpine Heathland","moderate",0,0,0,12290.2560988585,17216.3128734373,0,12290.2560988585,0.416526100015153,1,2,1570,3,6,2,11,1419,4948.8024635927,133,133,"6",0.0414332893951961,1,0.912597133255828,2.521484375
"773","769","Cobberas Unit","Wet alpine heath","Walsh - Map",3688.029759094,264.09533576893,0.3688029759094,"Wet Alpine Heathland","moderate",0,0,0,3688.02959306548,0,0,3688.02959306548,1,1,2,1584,9,6,2,10,1102,369.360192157924,6,6,"6",0.0716087865391324,1,0.999998797191552,9.244140625
"774","770","Cobberas Unit","Wet alpine heath","Walsh - Map",18935.559520207,863.15330828007,1.8935559520207,"Wet Alpine Heathland","moderate",0,0,0,18935.5589366353,0,0,18935.5589366353,1,1,2,1566,10,6,2,12.5,1138,1112.33591130711,223,137,"6",0.045583723436266,1,0.999995373463801,8.4033203125
"775","771","Bogong Unit","Wet alpine heath","Walsh - Map",130579.826967537,3894.69334822933,13.0579826967537,"Wet Alpine Heathland","moderate",0,0,0,5827.39776051742,124836.598201777,0,5827.39776051742,0.0445983433890928,1,2,1583,2,6,2.25,11,1419,10491.134090663,133,133,"6",0.0298261487909428,0.434587525454828,0.743808545579436,2.521484375
"776","772","Cobberas Unit","Wet alpine heath","Walsh - Map",21041.303993151,953.46190234604,2.1041303993151,"Wet Alpine Heathland","moderate",0,0,0,21041.3038109164,0,0,21041.3038109164,1,1,2,1563,7,6,2,11,1102,2858.56402319418,133,133,"6",0.045313821931207,1,0.999994739875622,9.24414157867432
"777","773","Cobberas Unit","Wet alpine heath","Walsh - Map",3906.255767971,282.95119724255,0.3906255767971,"Wet Alpine Heathland","moderate",0,0,0,3906.25150805367,0,0,3906.25150805367,1,1,2,1586,7,6,2,11,1102,316.303120701208,31,31,"6",0.0724353995359401,1,0.99999880591486,9.244140625
"778","774","Cobberas Unit","Wet alpine heath","Walsh - Map",1213.464195147,168.30009985845,0.1213464195147,"Wet Alpine Heathland","moderate",0,0,0,1213.46337745994,0,0,1213.46337745994,1,1,2,1543,17,6,2,12,1138,200.000000298023,215,145,"6",0.138693914935053,1,0.9999995989624,8.4033203125
"779","775","Cobberas Unit","Wet alpine heath","Walsh - Map",8008.517076969,449.22380020058,0.8008517076969,"Wet Alpine Heathland","moderate",0,0,0,8008.51966438946,0,0,8008.51966438946,1,1,2,1510,6,6,2,11,1102,380.707869193741,159,159,"6",0.0560932562025077,1,0.999997617923834,9.244140625
"780","776","Cobberas Unit","Wet alpine heath","Walsh - Map",9253.862723634,692.46141822589,0.9253862723634,"Wet Alpine Heathland","moderate",0,0,0,9253.8624689996,0,0,9253.8624689996,1,1,2,1475,7,6,2,11,1102,1430.54396458052,88,88,"6",0.0748294457035083,1,0.999997549996739,9.244140625
"781","777","Cobberas Unit","Wet alpine heath","Walsh - Map",4626.716904681,295.83211474751,0.4626716904681,"Wet Alpine Heathland","moderate",0,0,0,4626.71814805766,0,0,4626.71814805766,1,1,2,1494,2,6,2,11,1102,1190.76628547755,313,47,"6",0.0639399645239169,1,0.999998539246027,9.244140625
"782","778","Cobberas Unit","Wet alpine heath","Walsh - Map",901.806044765,112.95136929688,0.0901806044765,"Wet Alpine Heathland","moderate",0,0,0,901.805930423707,0,0,901.805930423707,1,1,2,1474,13,6,2,13,1138,191.656150799245,178,178,"6",0.125250179850273,1,0.999999678755535,8.4033203125
"783","779","Cobberas Unit","Wet alpine heath","Walsh - Map",22778.600851342,973.48320206399,2.2778600851342,"Wet Alpine Heathland","moderate",0,0,0,22778.5906428442,0,0,22778.5906428442,1,1,2,1559,11,6,2,12.6666666666667,1114,1153.00665482599,241,119,"6",0.0427367426303814,1,0.999994553830233,8.77052688598633
"784","780","Cobberas Unit","Wet alpine heath","Walsh - Map",3437.997019112,237.56664420475,0.3437997019112,"Wet Alpine Heathland","moderate",0,0,0,3438.00033632688,0,0,3438.00033632688,1,1,2,1460,6,6,2,13,1138,431.386549635091,313,47,"6",0.0691003054639387,1,0.999998875334624,8.4033203125
"785","781","Cobberas Unit","Wet alpine heath","Walsh - Map",5379.792257532,325.36711639821,0.5379792257532,"Wet Alpine Heathland","moderate",0,0,0,5379.78841819126,0,0,5379.78841819126,1,1,2,1602,5,6,2,12,1102,490.581526833251,268,92,"6",0.0604794945274473,1,0.999998371936082,9.244140625
"786","782","Cobberas Unit","Wet alpine heath","Walsh - Map",5874.37843965,449.5842497551,0.587437843965,"Wet Alpine Heathland","moderate",0,0,0,5874.38144082382,0,0,5874.38144082382,1,1,2,1502,13,6,2,13,1138,285.249692268484,140,140,"6",0.076533075690283,1,0.999998298918932,8.4033203125
"787","783","Cobberas Unit","Wet alpine heath","Walsh - Map",1455.533419564,146.44103022383,0.1455533419564,"Wet Alpine Heathland","moderate",0,0,0,1455.53429124622,0,0,1455.53429124622,1,1,2,1590,3,6,2,12,1102,200.000000149012,204,156,"6",0.100609871443347,1,0.99999948460442,9.244140625
"788","784","Bogong Unit","Wet alpine heath","Walsh - Map",31448.466605455,1205.73707689055,3.1448466605455,"Wet Alpine Heathland","moderate",0,239.51571289397,0,24207.4320682495,7082.72223641974,0,24446.9477811435,0.775363261573166,1,3,1564,3,6,2,11,1419,3463.02629698556,133,133,"6",0.0383400911725663,0.000141438905928165,0.730457209423043,2.521484375
"789","785","Bogong Unit","Wet alpine heath","Walsh - Map",44300.454020495,1213.90992538008,4.4300454020495,"Wet Alpine Heathland","tall",0,0,0,0,44300.4496011539,0,0,0,0,1,1532,2,6,2.5,12,1306,12511.1676207545,133,133,"6",0.0274017490840722,0,0.0107836607280352,2.521484375
"790","786","Bogong Unit","Bogs","Walsh - Map",5922.408751607,341.02046288323,0.5922408751607,"Alpine Peatland","moderate",0,0,0,1928.17416189489,3994.23406096834,0,1928.17416189489,0.325572653781488,1,2,1488,6,6,2,11,1249,316.045637295794,43,43,"6",0.0575813789939265,1,0.877722771965554,1.6806640625
"791","787","Bogong Unit","Bogs","Walsh - Map",5304.036205292,401.96367260096,0.5304036205292,"Alpine Peatland","moderate",0,0,0,0,5304.03683600787,0,0,0,0,1,1495,4,6,2,11,1249,240.710843709674,152,152,"6",0.0757844888388787,0.242150786323603,0.873559079537205,1.6806640625
"792","788","Bogong Unit","Wet alpine heath","Walsh - Map",7180.945522964,754.38798005956,0.7180945522964,"Wet Alpine Heathland","moderate",0,0,0,1772.26173102969,5408.67915769408,0,1772.26173102969,0.246800768658697,1,2,1505,4,6,2,11,1249,1209.83986060195,358,2,"6",0.105054129382697,0.480300779728258,0.825775482850276,1.6806640625
"793","789","Bogong Unit","Wet alpine heath","Walsh - Map",82934.948369682,2855.09584436069,8.2934948369682,"Wet Alpine Heathland","moderate",0,0,0,0,82934.9404212696,0,0,0,0,1,1559,2,6,2,11,1419,15459.8685341216,133,133,"6",0.0344257264336154,0.35183328724849,0.499622170911939,2.521484375
"794","790","Bogong Unit","Wet alpine heath","Walsh - Map",34950.073093258,1342.13003023523,3.4950073093258,"Wet Alpine Heathland","moderate",0,0,0,20893.6192586358,14056.4460923856,0,20893.6192586358,0.597813453245093,1,2,1550,2,6,2,11,1419,2761.71688818039,0,0,"6",0.038401351168966,0.142006442027038,0.544648521038706,2.521484375
"795","791","Bogong Unit","Wet alpine heath","Walsh - Map",32202.181346215,989.23555354638,3.2202181346215,"Wet Alpine Heathland","tall",0,0,0,12595.7742978208,19606.4143317556,0,12595.7742978208,0.391146528663337,1,2,1554,2,6,2.5,11,1419,14941.0301102643,133,133,"6",0.0307195199887493,0,0.0984389005373562,2.521484375
"796","792","Bogong Unit","Wet alpine heath","Walsh - Map",13553.781429499,462.52270543291,1.3553781429499,"Wet Alpine Heathland","moderate",0,0,0,6890.61197070265,6663.16551217726,0,6890.61197070265,0.508390519130651,1,2,1426,19,6,3,11.6666666666667,1277.33333333333,954.920135953643,85,85,"6",0.034124993666067,0.669437922293775,0.772003917958662,1.74536061286926
"797","793","Bogong Unit","Wet alpine heath","Walsh - Map",18038.830876589,604.65222257841,1.8038830876589,"Wet Alpine Heathland","moderate",0,0,0,0,18038.8324234507,0,0,0,0,1,1541,2,6,3,11.5,1362.5,7685.58903752862,133,133,"6",0.0335194795447157,0,0.0218197493737439,2.52148413658142
"798","794","Bogong Unit","Wet alpine heath","Walsh - Map",28287.038093144,1545.94121712255,2.8287038093144,"Wet Alpine Heathland","tall",15300.51751322,0,0,0,12986.5234922566,0,0,0,0,1,1495,2,6,3,11.3333333333333,1305.66666666667,2964.00471223259,0,0,"6",0.0546519296941606,0.0144654465525523,0.540348256912884,2.5214684009552
"799","795","Bogong Unit","Bogs","Walsh - Map",15214.778273828,518.95402365301,1.5214778273828,"Alpine Peatland","tall",0,0,0,0,15214.7778337304,0,0,0,0,1,1526,2,6,3,12,1306,5340.19868518198,133,133,"6",0.0341085498791461,0,0.000784379754844542,2.521484375
"800","796","Cobberas Unit","Wet alpine heath","Walsh - Map",9554.106945053,598.02081198743,0.9554106945053,"Wet Alpine Heathland","moderate",0,0,0,0,9554.10726802263,0,0,0,0,1,1200,1,6,2.5,13,1001,1505.51116796524,0,0,"6",0.0625930623790095,1,0.904164687398431,8.4033203125
"801","797","Bogong Unit","Wet alpine heath","Walsh - Map",7999.102236792,374.88284302351,0.7999102236792,"Wet Alpine Heathland","tall",0,0,0,0,8004.53671806022,0,0,0,0,1,1493,2,6,2.66666666666667,12,1334,1252.89950908765,178,178,"6",0.0468656146560086,0.984994083260476,0.333666136313498,2.521484375
"802","798","Bogong Unit","Wet alpine heath","Walsh - Map",51415.913738161,1550.62518814346,5.1415913738161,"Wet Alpine Heathland","moderate",0,0,0,0,51415.923767717,0,0,0,0,1,1526,2,6,3,12,1306,13733.1169488765,133,133,"6",0.030158467980169,0,0.00966775412648477,2.521484375
"803","799","Bogong Unit","Bogs","Walsh - Map",27346.060914412,898.47772714029,2.7346060914412,"Alpine Peatland","tall",0,0,0,0,27351.4980251577,0,0,0,0,1,1486,2,6,3,12,1334,3289.92808635345,133,133,"6",0.0328558372612551,0.334189669427547,0.300211328249972,2.521484375
"804","800","Cobberas Unit","Wet alpine heath","Walsh - Map",27699.264997974,1138.79371221174,2.7699264997974,"Wet Alpine Heathland","moderate",0,0,0,0,27699.2694608331,0,0,0,0,1,1208,2,6,2,13,1001,11919.8995495195,223,137,"6",0.0411127772630441,1,0.882935792513868,8.4033203125
"805","801","Bogong Unit","Wet alpine heath","Walsh - Map",132966.922674239,3114.99959163862,13.2966922674239,"Wet Alpine Heathland","moderate",0,0,0,0,132966.929839824,0,0,0,0,1,1459,6,6,3,12,1334,12290.0210795613,223,137,"6",0.0234268758649862,0.342780162108982,0.564070016303627,2.521484375
"806","802","Bogong Unit","Wet alpine heath","Walsh - Map",20715.560876571,760.3244329714,2.0715560876571,"Wet Alpine Heathland","tall",0,0,0,0,20715.5610376675,0,0,0,0,1,1514,2,6,3,12,1306,899.266924966174,178,178,"6",0.0367030580297401,0,0.00988530577332853,2.521484375
"807","803","Bogong Unit","Wet alpine heath","Walsh - Map",40266.860359043,1391.55351316003,4.0266860359043,"Wet Alpine Heathland","moderate",0,0,0,0,40266.8479284551,0,0,0,0,1,1501,2,6,3,12,1306,9206.43282625859,178,178,"6",0.0345582819408347,0.0297200473844941,0.238763965160473,2.521484375
"808","804","Bogong Unit","Bogs","Walsh - Map",22798.486587465,603.61813153287,2.2798486587465,"Alpine Peatland","tall",0,0,0,0,22798.4851922992,0,0,0,0,1,1508,2,6,3,12,1306,2235.93749925494,88,88,"6",0.0264762368860374,0,0.0432533683742721,2.521484375
"809","805","Bogong Unit","Wet alpine heath","Walsh - Map",4332.868028373,261.90598694092,0.4332868028373,"Wet Alpine Heathland","tall",0,0,0,0,4332.86930317174,0,0,0,0,1,1512,3,6,3,12,1306,1795.9314201118,88,88,"6",0.0604463337507342,0,0,2.521484375
